Sede,Concepto,Profesional Historia,Ingresos,Atenciones,Uds
total,Consulta 14% off all 1st time appointments [Valentines_2026],Jairo Hernando Pedraza Pinto,2298.27,2,2
total,Consulta 14% off all 1st time appointments [Valentines_2026],Ruben Gonzalez Ruiz,1334.48,1,1
total,Consulta Fertilidad CDMX,Alejandro Sanchez Aranda,1423.0,1,1
total,Consulta Fertilidad CDMX,Armando Miguel Roque Sanchez,3103.44,2,2
total,Consulta Fertilidad CDMX,Eugenia Morán Orozco,5237.07,9,9
total,Consulta Fertilidad CDMX,Giovanni López Salamanca,2262.93,2,2
total,Consulta Fertilidad CDMX,Jaime Antonio Hidalgo Carrera,1551.72,1,1
total,Consulta Fertilidad CDMX,Jairo Hernando Pedraza Pinto,4655.16,3,3
total,Consulta Fertilidad CDMX,Ruben Gonzalez Ruiz,2327.58,2,2
total,Consulta Fertilidad GDL,Edna Amaro,413.79,1,1
total,Consulta Fertilidad GDL,Norma Sharey Vazquez Jimenez,689.66,1,1
total,Consulta Fertilidad MET,Guadalupe Nolazco Beltrán,2413.8,2,2
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Armando Miguel Roque Sanchez,4929.3,3,3
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Carlos Parra,1465.52,1,1
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Eugenia Morán Orozco,1334.47,1,1
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Jaime Antonio Hidalgo Carrera,13188.79,5,5
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Jairo Hernando Pedraza Pinto,5000.0,2,2
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Norma Sharey Vazquez Jimenez,2931.04,2,2
total,Consulta Galentine's Day Check-up [with lower cost AMH] - Galentines_2026,Ruben Gonzalez Ruiz,8965.52,4,4
total,Consulta Presencial Especialista [Promo 1000],Armando Miguel Roque Sanchez,1724.14,2,2
total,Consulta Presencial Especialista [Promo 1000],Blanca Cardenas,862.07,1,1
total,Consulta Presencial Especialista [Promo 1000],Carlos Parra,3448.28,4,4
total,Consulta Presencial Especialista [Promo 1000],Eugenia Morán Orozco,862.07,1,1
total,Consulta Presencial Especialista [Promo 1000],Giovanni López Salamanca,862.07,1,1
total,Consulta Presencial Especialista [Promo 1000],Guadalupe Nolazco Beltrán,2586.21,3,3
total,Consulta Presencial Especialista [Promo 1000],Jaime Antonio Hidalgo Carrera,862.07,1,1
total,Consulta Presencial Especialista [Promo 1000],Jairo Hernando Pedraza Pinto,862.07,1,1
total,Consulta Presencial Especialista [Promo 1000],Ruben Gonzalez Ruiz,1724.14,2,2
total,Consulta de nutrición - CDMX,Eugenia Morán Orozco,1551.72,1,1
total,Consulta de nutrición - CDMX,Monica Olavarria,1379.31,1,1
total,Consulta de nutrición - GDL,Norma Sharey Vazquez Jimenez,0.0,1,1
total,Consulta de nutrición - MET,Guadalupe Nolazco Beltrán,0.0,1,1
total,Consulta de nutrición CDMX,(Sin asignar),1551.72,1,1
total,Consulta de nutrición CDMX,Alma Victoria Villarreal Barranca,0.0,1,1
total,Consulta de nutrición CDMX,Armando Miguel Roque Sanchez,3010.34,2,2
total,Consulta de nutrición CDMX,Eugenia Morán Orozco,0.0,2,2
total,Consulta de nutrición CDMX,Giovanni López Salamanca,0.0,1,1
total,Consulta de nutrición CDMX,Monica Olavarria,13448.25,11,11
total,Consulta de nutrición GDL,Carlos Parra,2758.62,3,3
total,Consulta de nutrición GDL,Diana Duran,1379.31,1,1
total,Consulta de nutrición GDL,Lucia Carvajal,1034.48,3,1
total,Consulta de nutrición MET,Guadalupe Nolazco Beltrán,0.0,2,2
total,Consulta de primera vez,(Sin asignar),1896.55,2,2
total,Consulta de primera vez,Alma Victoria Villarreal Barranca,25862.47,27,27
total,Consulta de primera vez,Ana Giannina Garcia,1293.1,1,1
total,Consulta de primera vez,Armando Miguel Roque Sanchez,43275.79,38,38
total,Consulta de primera vez,Blanca Cardenas,11163.79,15,11
total,Consulta de primera vez,Carlos Macias,2293.1,7,7
total,Consulta de primera vez,Carlos Parra,23706.85,23,21
total,Consulta de primera vez,Diana Duran,55387.84,54,48
total,Consulta de primera vez,Edna Amaro,387.93,1,1
total,Consulta de primera vez,Eugenia Morán Orozco,26551.68,40,40
total,Consulta de primera vez,Giovanni López Salamanca,26164.2,24,24
total,Consulta de primera vez,Guadalupe Nolazco Beltrán,10775.84,56,56
total,Consulta de primera vez,Itzury Padilla,1293.1,1,1
total,Consulta de primera vez,Jaime Antonio Hidalgo Carrera,12586.19,11,11
total,Consulta de primera vez,Jairo Hernando Pedraza Pinto,20258.59,20,20
total,Consulta de primera vez,José Alfonso Gutiérrez Frusch,2155.17,2,2
total,Consulta de primera vez,Miranda Lucía Morán Morales,29741.77,27,27
total,Consulta de primera vez,Monica Olavarria,7284.47,8,6
total,Consulta de primera vez,Norma Sharey Vazquez Jimenez,18965.49,21,17
total,Consulta de primera vez,Ruben Gonzalez Ruiz,10689.64,8,8
total,Consulta de primera vez,Ruby Medina,1982.75,8,8
total,Consulta de primera vez,Yazmin Ramos,2586.2,2,2
total,Consulta de primera vez + HAM,Ruben Gonzalez Ruiz,711.21,1,1
total,Consulta de primera vez en línea,Eugenia Morán Orozco,2241.38,2,2
total,Consulta de primera vez online,(Sin asignar),1120.69,1,1
total,Consulta de primera vez online,Armando Miguel Roque Sanchez,2241.38,2,2
total,Consulta de primera vez online,Blanca Cardenas,1120.69,1,1
total,Consulta de primera vez online,Carlos Parra,689.66,1,1
total,Consulta de primera vez online,Eugenia Morán Orozco,10431.04,11,11
total,Consulta de primera vez online,Giovanni López Salamanca,8318.97,9,9
total,Consulta de primera vez online,Guadalupe Nolazco Beltrán,1120.69,2,2
total,Consulta de primera vez online,Jaime Antonio Hidalgo Carrera,3103.45,4,4
total,Consulta de primera vez online,Jairo Hernando Pedraza Pinto,5948.28,6,6
total,Consulta de primera vez online,Ruben Gonzalez Ruiz,8879.32,9,9
total,Consulta de primera vez online CDMX,Eugenia Morán Orozco,16551.73,14,15
total,Consulta de primera vez online CDMX,Giovanni López Salamanca,1982.76,2,2
total,Consulta de primera vez online CDMX,Jaime Antonio Hidalgo Carrera,4482.76,4,4
total,Consulta de primera vez online CDMX,Jairo Hernando Pedraza Pinto,2241.38,2,2
total,Consulta de primera vez online CDMX,Monica Olavarria,1120.69,1,1
total,Consulta de primera vez online GDL,Carlos Parra,1120.69,1,1
total,Consulta de primera vez online GDL,Jorge Michel,1120.69,1,1
total,Consulta de primera vez online [Promo 800],Alma Victoria Villarreal Barranca,1379.32,2,2
total,Consulta de primera vez online [Promo 800],Armando Miguel Roque Sanchez,689.66,1,1
total,Consulta de primera vez online [Promo 800],Carlos Parra,689.66,1,1
total,Consulta de primera vez online [Promo 800],Diana Duran,1379.32,2,2
total,Consulta de primera vez online [Promo 800],Eugenia Morán Orozco,5517.28,8,8
total,Consulta de primera vez online [Promo 800],Giovanni López Salamanca,689.66,1,1
total,Consulta de primera vez online [Promo 800],Guadalupe Nolazco Beltrán,1379.32,2,2
total,Consulta de primera vez online [Promo 800],Jaime Antonio Hidalgo Carrera,689.66,1,1
total,Consulta de primera vez online [Promo 800],Jairo Hernando Pedraza Pinto,2758.64,4,4
total,Consulta de primera vez online [Promo 800],Norma Sharey Vazquez Jimenez,689.66,1,1
total,Consulta de primera vez padres de intención,Eugenia Morán Orozco,2586.21,3,3
total,Consulta de primera vez presencial,(Sin asignar),1724.14,2,2
total,Consulta de primera vez presencial,Alma Victoria Villarreal Barranca,1724.14,2,2
total,Consulta de primera vez presencial,Armando Miguel Roque Sanchez,3448.28,4,4
total,Consulta de primera vez presencial,Blanca Cardenas,862.07,1,1
total,Consulta de primera vez presencial,Carlos Parra,4310.35,5,5
total,Consulta de primera vez presencial,Diana Duran,3275.87,4,4
total,Consulta de primera vez presencial,Eugenia Morán Orozco,4310.35,5,5
total,Consulta de primera vez presencial,Giovanni López Salamanca,862.07,2,2
total,Consulta de primera vez presencial,Guadalupe Nolazco Beltrán,4310.35,6,6
total,Consulta de primera vez presencial,Jaime Antonio Hidalgo Carrera,2586.21,3,3
total,Consulta de primera vez presencial,Jairo Hernando Pedraza Pinto,1724.14,2,2
total,Consulta de primera vez presencial,Laboratorio FIV/Andrología,862.07,1,1
total,Consulta de primera vez presencial,Miranda Lucía Morán Morales,862.07,1,1
total,Consulta de primera vez presencial,Monica Olavarria,862.07,1,1
total,Consulta de primera vez presencial,Norma Sharey Vazquez Jimenez,1724.14,2,2
total,Consulta obstetricia,Blanca Cardenas,1293.1,1,1
total,Consulta obstetricia,Carlos Parra,2586.2,2,2
total,Consulta obstetricia,Diana Duran,2586.2,2,2
total,Consulta obstetricia,Eugenia Morán Orozco,1293.1,1,1
total,Consulta obstetricia,Norma Sharey Vazquez Jimenez,2586.2,2,2
total,Consulta online [Promo 800],Blanca Cardenas,689.66,1,1
total,Consulta online [Promo 800],Guadalupe Nolazco Beltrán,1379.32,2,2
total,Consulta online [Promo 800],Jaime Antonio Hidalgo Carrera,689.66,1,1
total,Consulta presencial + HAM [Promo 1700],(Sin asignar),4396.56,3,3
total,Consulta presencial + HAM [Promo 1700],Alma Victoria Villarreal Barranca,13189.68,9,9
total,Consulta presencial + HAM [Promo 1700],Armando Miguel Roque Sanchez,11724.16,8,8
total,Consulta presencial + HAM [Promo 1700],Blanca Cardenas,4396.56,3,3
total,Consulta presencial + HAM [Promo 1700],Carlos Parra,13189.68,9,9
total,Consulta presencial + HAM [Promo 1700],Diana Duran,2931.04,2,2
total,Consulta presencial + HAM [Promo 1700],Enfermeria,1465.52,1,1
total,Consulta presencial + HAM [Promo 1700],Eugenia Morán Orozco,13189.68,10,10
total,Consulta presencial + HAM [Promo 1700],Giovanni López Salamanca,8793.12,6,6
total,Consulta presencial + HAM [Promo 1700],Guadalupe Nolazco Beltrán,10258.64,7,7
total,Consulta presencial + HAM [Promo 1700],Jaime Antonio Hidalgo Carrera,5862.08,4,4
total,Consulta presencial + HAM [Promo 1700],Jairo Hernando Pedraza Pinto,17586.24,12,12
total,Consulta presencial + HAM [Promo 1700],Jorge Michel,4396.56,3,3
total,Consulta presencial + HAM [Promo 1700],Miranda Lucía Morán Morales,19051.76,13,13
total,Consulta presencial + HAM [Promo 1700],Monica Olavarria,2931.04,2,2
total,Consulta presencial + HAM [Promo 1700],Norma Sharey Vazquez Jimenez,8793.12,6,6
total,Consulta presencial + HAM [Promo 1700],Ruben Gonzalez Ruiz,20429.35,14,14
total,Consulta primera vez SOP,(Sin asignar),3103.44,2,2
total,Consulta primera vez SOP,Blanca Cardenas,1293.1,1,1
total,Consulta primera vez SOP,Diana Duran,50948.14,49,35
total,Consulta primera vez SOP,Miranda Lucía Morán Morales,4655.16,3,3
total,Consulta primera vez SOP,Monica Olavarria,13965.48,9,9
total,Consulta primera vez SOP,Norma Sharey Vazquez Jimenez,3103.44,2,2
total,Consulta subsecuente,Armando Miguel Roque Sanchez,4267.23,3,3
total,Consulta subsecuente,Carlos Parra,5689.66,1,4
total,Consulta subsecuente,Eugenia Morán Orozco,8663.77,6,6
total,Consulta subsecuente,Giovanni López Salamanca,1422.41,1,1
total,Consulta subsecuente,Jaime Antonio Hidalgo Carrera,4267.23,3,3
total,Consulta subsecuente,Monica Olavarria,2844.82,2,2
total,Consulta subsecuente,Monica Yazmin Olavarria Guadarrama,1422.41,1,1
total,Consulta subsecuente,Ruben Gonzalez Ruiz,1422.41,1,1
total,"Consulta subsecuente
online",Eugenia Morán Orozco,1120.69,1,1
total,"Consulta subsecuente
online",Guadalupe Nolazco Beltrán,1120.69,1,1
total,"Consulta subsecuente
online",Ruben Gonzalez Ruiz,689.66,1,1
total,Cortisol,Guadalupe Nolazco Beltrán,280.17,1,1
total,Cortisol,Monica Olavarria,280.17,1,1
total,Creatinina,Carlos Parra,720.0,4,4
total,Creatinina,Diana Duran,360.0,2,2
total,Creatinina,Giovanni López Salamanca,90.0,1,1
total,Cuerpo Amarillo,Eugenia Morán Orozco,70173.0,36,69
total,Cuerpo Amarillo,Giovanni López Salamanca,12590.46,9,13
total,Cuerpo Amarillo,Jaime Antonio Hidalgo Carrera,1017.0,1,1
total,Cuerpo Amarillo,Jairo Hernando Pedraza Pinto,6102.0,5,6
total,Cuerpo Amarillo,José Alfonso Gutiérrez Frusch,2034.0,1,2
total,Cuerpo Amarillo,Ruben Gonzalez Ruiz,5085.0,4,5
total,Cultivo de Exudado Vaginal,Alma Victoria Villarreal Barranca,560.34,1,1
total,Cultivo de Exudado Vaginal,Armando Miguel Roque Sanchez,3362.04,6,6
total,Cultivo de Exudado Vaginal,Blanca Cardenas,560.34,1,1
total,Cultivo de Exudado Vaginal,Carlos Parra,1120.68,3,3
total,Cultivo de Exudado Vaginal,Diana Duran,1681.02,3,3
total,Cultivo de Exudado Vaginal,Eugenia Morán Orozco,13448.16,25,25
total,Cultivo de Exudado Vaginal,Giovanni López Salamanca,2241.36,4,4
total,Cultivo de Exudado Vaginal,Jairo Hernando Pedraza Pinto,1681.02,3,3
total,Cultivo de Exudado Vaginal,Monica Olavarria,2241.36,4,4
total,Cultivo de Exudado Vaginal,Norma Sharey Vazquez Jimenez,1681.02,3,3
total,Cultivo de Exudado Vaginal,Ruben Gonzalez Ruiz,1120.68,2,2
total,Cultivo de anaerobios,Norma Sharey Vazquez Jimenez,560.34,1,1
total,Cultivo de orina,Eugenia Morán Orozco,948.28,2,2
total,Cultivo de orina,Miranda Lucía Morán Morales,474.14,1,1
total,Cultivo de secreción,Norma Sharey Vazquez Jimenez,560.34,1,1
total,Cultivos infecciosos masculinos,Armando Miguel Roque Sanchez,4310.34,1,1
total,Cuota de almacenamiento anual,Eva Bonifacio Leon,0.0,1,1
total,Cuota de almacenamiento anual,José Alfonso Gutiérrez Frusch,17241.36,5,5
total,Cuota de almacenamiento anual (Gametos),Alejandro Kava Braveman,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Alejandro Sanchez Aranda,17241.36,4,4
total,Cuota de almacenamiento anual (Gametos),Andrea Andrade Rodríguez,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Eugenia Morán Orozco,17241.36,4,4
total,Cuota de almacenamiento anual (Gametos),Eva Bonifacio Leon,8620.68,2,2
total,Cuota de almacenamiento anual (Gametos),Fabian Ricardo Castañeda Bochm,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Gerardo Armando Paladino Barquera,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Giovanni López Salamanca,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Griselda Reyes Torres,8620.68,2,2
total,Cuota de almacenamiento anual (Gametos),Jaime Antonio Hidalgo Carrera,12931.02,3,3
total,Cuota de almacenamiento anual (Gametos),Jose Modesto Alfredo Gongora Rodriguez,4310.34,2,2
total,Cuota de almacenamiento anual (Gametos),José Alfonso Gutiérrez Frusch,38793.06,9,9
total,Cuota de almacenamiento anual (Gametos),José Manuel Lozano Sánchez,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Mayella Fernández del Campo,12931.02,3,3
total,Cuota de almacenamiento anual (Gametos),Monica Yazmin Olavarria Guadarrama,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Ruben Gonzalez Ruiz,4310.34,1,1
total,Cuota de almacenamiento anual (Gametos),Ruben Tlapanco Vargas,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,Daniel Pascal Ponton,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,Eva Bonifacio Leon,8620.68,2,2
total,Cuota de almacenamiento anual Ovulo,Griselda Reyes Torres,8620.68,2,2
total,Cuota de almacenamiento anual Ovulo,Guadalupe Nolazco Beltrán,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,José Alfonso Gutiérrez Frusch,21551.7,5,5
total,Cuota de almacenamiento anual Ovulo,María de los Ángeles Flores Manzur,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,Mayella Fernández del Campo,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,Ruben Tlapanco Vargas,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo,Tanya Barajas Serrano,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Alejandro Kava Braveman,34482.72,9,9
total,Cuota de almacenamiento anual Ovulo / Embrion,Alejandro Sanchez Aranda,21551.7,5,5
total,Cuota de almacenamiento anual Ovulo / Embrion,Armando Miguel Roque Sanchez,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Berenice Flores,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Carlos Parra,12931.02,3,3
total,Cuota de almacenamiento anual Ovulo / Embrion,Daniel Pascal Ponton,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Deborah Cassis Bendeck,17241.37,2,6
total,Cuota de almacenamiento anual Ovulo / Embrion,Edna Amaro,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Eugenia Morán Orozco,109913.69,23,28
total,Cuota de almacenamiento anual Ovulo / Embrion,Eva Bonifacio Leon,73017.19,11,19
total,Cuota de almacenamiento anual Ovulo / Embrion,Fabiola del Carmen Brito Sandoval,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Felipe de Jesús Compeán Báez,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Gerardo Armando Paladino Barquera,25862.04,6,6
total,Cuota de almacenamiento anual Ovulo / Embrion,Giovanni López Salamanca,30172.38,9,9
total,Cuota de almacenamiento anual Ovulo / Embrion,Griselda Reyes Torres,30172.38,7,7
total,Cuota de almacenamiento anual Ovulo / Embrion,Guadalupe Nolazco Beltrán,17241.36,4,4
total,Cuota de almacenamiento anual Ovulo / Embrion,Jaime Antonio Hidalgo Carrera,8620.68,2,2
total,Cuota de almacenamiento anual Ovulo / Embrion,Jairo Hernando Pedraza Pinto,34482.74,5,9
total,Cuota de almacenamiento anual Ovulo / Embrion,Jorge Manuel Rodriguez Purata,17241.36,4,4
total,Cuota de almacenamiento anual Ovulo / Embrion,Jorge Michel (EX),8620.68,2,2
total,Cuota de almacenamiento anual Ovulo / Embrion,Jose Modesto Alfredo Gongora Rodriguez,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,José Alfonso Gutiérrez Frusch,215517.05,49,54
total,Cuota de almacenamiento anual Ovulo / Embrion,José Manuel Lozano Sánchez,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Maria Victoria Marchese,12931.02,3,3
total,Cuota de almacenamiento anual Ovulo / Embrion,Maritza Ivett Rojas Valencia,0.0,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,María de los Ángeles Flores Manzur,8620.68,2,2
total,Cuota de almacenamiento anual Ovulo / Embrion,Mayella Fernández del Campo,17241.36,4,4
total,Cuota de almacenamiento anual Ovulo / Embrion,Melissa Itzel Villagomez Aleman,21551.7,5,5
total,Cuota de almacenamiento anual Ovulo / Embrion,Miguel Ángel Martínez Enríquez,4310.34,1,1
total,Cuota de almacenamiento anual Ovulo / Embrion,Monica Yazmin Olavarria Guadarrama,17241.37,2,6
total,Cuota de almacenamiento anual Ovulo / Embrion,Ruben Gonzalez Ruiz,12931.02,4,4
total,Cuota de almacenamiento anual Ovulo / Embrion,Sofia Rodriguez Mendoza (MEFI),8362.06,2,2
total,Cuota de almacenamiento anual Ovulos,Giovanni López Salamanca,4310.34,1,1
total,Cuota de almacenamiento anual de congelamiento de óvulos,Griselda Reyes Torres,4310.34,1,1
total,Cuota de almacenamiento esperma,Armando Miguel Roque Sanchez,4310.34,1,1
total,Cuota de almacenamiento esperma,Carlos Parra,13362.06,2,4
total,Cuota de almacenamiento esperma,Eugenia Morán Orozco,21551.7,5,5
total,Cuota de almacenamiento esperma,Eva Bonifacio Leon,4310.34,1,1
total,Cuota de almacenamiento esperma,Giovanni López Salamanca,4310.34,1,1
total,Cuota de almacenamiento esperma,Guadalupe Nolazco Beltrán,4310.34,1,1
total,Cuota de almacenamiento esperma,Jaime Antonio Hidalgo Carrera,9051.72,2,3
total,Cuota de almacenamiento esperma,Jairo Hernando Pedraza Pinto,34482.74,6,8
total,Cuota de almacenamiento esperma,José Alfonso Gutiérrez Frusch,20258.6,5,5
total,Cuota de almacenamiento esperma,María Elena González Panzzi,4310.34,1,1
total,Cuota de almacenamiento esperma,Tanya Barajas Serrano,10344.82,3,3
total,DESOL 400 UI FRASCO,Carlos Parra,297.5,1,1
total,DHA-S (DHEA-SO4),Miranda Lucía Morán Morales,1422.42,3,3
total,DHA-S (DHEA-SO4),Monica Olavarria,1422.42,3,3
total,DUPHASTON 10 MG 20 TAB,Alma Victoria Villarreal Barranca,750.0,1,1
total,DUPHASTON 10 MG 20 TAB,Armando Miguel Roque Sanchez,4500.0,4,6
total,DUPHASTON 10 MG 20 TAB,Jairo Hernando Pedraza Pinto,3000.0,3,4
total,Dehidroepiandrosterona (DHEA),Jairo Hernando Pedraza Pinto,620.69,1,1
total,Dehidroepiandrosterona (DHEA),Monica Olavarria,620.69,1,1
total,Desvitrificación,Alma Victoria Villarreal Barranca,8620.69,1,1
total,Desvitrificación,Eugenia Morán Orozco,8620.69,1,1
total,Desvitrificación,Jaime Antonio Hidalgo Carrera,8620.69,1,1
total,Desvitrificación,Monica Yazmin Olavarria Guadarrama,6896.55,1,1
