Sede,Concepto,MesNum,Ingresos,Atenciones,Uds
total,(EX) EmbryoScope Kit,3,0.0,0,0
total,(EX) EmbryoScope Kit,4,0.0,0,0
total,(EX) EmbryoScope Kit,5,10344.83,2,2
total,(EX) EmbryoScope Kit,6,10344.84,3,3
total,(EX) EmbryoScope Kit,7,6896.56,2,2
total,(EX) EmbryoScope Kit,8,6896.55,2,2
total,Congelamiento de embriones CDMX,1,881031.1,10,10
total,Congelamiento de embriones CDMX,2,750172.36,9,9
total,Congelamiento de embriones CDMX,3,405603.46,4,4
total,Congelamiento de embriones CDMX,4,462500.74,6,6
total,Congelamiento de embriones CDMX,5,223275.87,2,2
total,Congelamiento de embriones CDMX,6,98275.86,1,1
total,Congelamiento de embriones CDMX,7,0.0,0,0
total,Congelamiento de embriones CDMX,8,165517.24,2,2
total,Congelamiento de embriones MET,1,51896.62,1,1
total,Congelamiento de embriones MET,2,0.0,0,0
total,Congelamiento de embriones MET,3,0.0,0,0
total,Congelamiento de embriones MET,4,0.0,0,0
total,Congelamiento de embriones MET,5,0.0,0,0
total,Congelamiento de embriones MET,6,0.0,0,0
total,Congelamiento de embriones MET,7,0.0,0,0
total,Congelamiento de embriones MET,8,54956.9,1,1
total,Congelamiento de semen (por depósito) CDMX,1,0.0,0,0
total,Congelamiento de semen (por depósito) CDMX,2,0.0,0,0
total,Congelamiento de semen (por depósito) CDMX,3,4310.34,1,1
total,Congelamiento de semen (por depósito) CDMX,4,0.0,0,0
total,Congelamiento de semen (por depósito) CDMX,5,0.0,0,0
total,Congelamiento de semen (por depósito) CDMX,6,0.0,0,0
total,Congelamiento de semen (por depósito) CDMX,7,4310.34,1,1
total,Congelamiento de semen (por depósito) CDMX,8,4525.86,1,1
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,1,20689.65,2,5
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,2,30172.39,6,7
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,3,109051.63,23,26
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,4,21551.7,5,5
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,5,4310.34,1,1
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,6,34051.71,7,8
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,7,31896.76,6,7
total,Congelamiento de semen (por depósito) CDMX - GDL - MET,8,47844.82,11,12
total,Congelamiento de óvulos CDMX,1,256035.07,4,4
total,Congelamiento de óvulos CDMX,2,279741.39,4,4
total,Congelamiento de óvulos CDMX,3,271336.21,4,4
total,Congelamiento de óvulos CDMX,4,609913.81,9,9
total,Congelamiento de óvulos CDMX,5,1348922.38,20,20
total,Congelamiento de óvulos CDMX,6,993318.95,15,15
total,Congelamiento de óvulos CDMX,7,765301.73,12,12
total,Congelamiento de óvulos CDMX,8,555818.97,8,8
total,Congelamiento de óvulos GDL - MET,1,40732.76,1,1
total,Congelamiento de óvulos GDL - MET,2,0.0,0,0
total,Congelamiento de óvulos GDL - MET,3,43642.24,1,1
total,Congelamiento de óvulos GDL - MET,4,84375.0,2,2
total,Congelamiento de óvulos GDL - MET,5,128017.24,3,3
total,Congelamiento de óvulos GDL - MET,6,43642.24,1,1
total,Congelamiento de óvulos GDL - MET,7,0.0,0,0
total,Congelamiento de óvulos GDL - MET,8,256034.49,5,5
total,Desvitrificación,1,0.0,0,0
total,Desvitrificación,2,0.0,0,0
total,Desvitrificación,3,8620.69,1,1
total,Desvitrificación,4,8620.69,1,1
total,Desvitrificación,5,0.0,0,0
total,Desvitrificación,6,6896.55,1,1
total,Desvitrificación,7,8620.69,1,1
total,Desvitrificación,8,0.0,0,0
total,Desvitrificación (4 cryotops),1,78924.57,6,6
total,Desvitrificación (4 cryotops),2,40474.14,3,3
total,Desvitrificación (4 cryotops),3,25633.62,2,2
total,Desvitrificación (4 cryotops),4,13491.38,1,1
total,Desvitrificación (4 cryotops),5,13491.38,1,1
total,Desvitrificación (4 cryotops),6,13491.38,1,1
total,Desvitrificación (4 cryotops),7,0.0,0,0
total,Desvitrificación (4 cryotops),8,40474.14,3,3
total,EmbryoScope Kit Interno,1,0.0,0,0
total,EmbryoScope Kit Interno,2,0.0,0,0
total,EmbryoScope Kit Interno,3,0.0,0,0
total,EmbryoScope Kit Interno,4,0.0,0,0
total,EmbryoScope Kit Interno,5,17241.38,2,2
total,EmbryoScope Kit Interno,6,25862.07,3,3
total,EmbryoScope Kit Interno,7,36637.93,5,5
total,EmbryoScope Kit Interno,8,17241.38,5,5
total,Vitrificación de óvulos/embriones - CDMX,1,48400.86,3,3
total,Vitrificación de óvulos/embriones - CDMX,2,16982.76,2,2
total,Vitrificación de óvulos/embriones - CDMX,3,0.0,0,0
total,Vitrificación de óvulos/embriones - CDMX,4,16982.76,1,1
total,Vitrificación de óvulos/embriones - CDMX,5,0.0,0,0
total,Vitrificación de óvulos/embriones - CDMX,6,0.0,0,0
total,Vitrificación de óvulos/embriones - CDMX,7,0.0,0,0
total,Vitrificación de óvulos/embriones - CDMX,8,16982.76,1,1
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,1,81465.51,3,3
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,2,30172.41,1,1
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,3,60344.82,2,2
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,4,0.0,0,0
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,5,0.0,0,0
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,6,181034.46,6,6
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,7,30172.41,1,1
total,[EX] Captura + Fertilización + VItrificación (Embryo Freezing) GDL,8,60344.82,4,2
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,1,74181.06,3,3
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,2,340279.85,14,14
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,3,135788.52,6,6
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,4,195054.05,8,8
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,5,166454.22,7,7
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,6,325894.93,13,13
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,7,162963.88,7,7
total,[EX] Captura+ Vitrificacion de ovocitos CDMX,8,160258.95,8,8
total,[EX] Captura+ Vitrificacion de ovocitos GDL,1,139956.88,6,6
total,[EX] Captura+ Vitrificacion de ovocitos GDL,2,132758.62,6,6
total,[EX] Captura+ Vitrificacion de ovocitos GDL,3,125474.13,6,6
total,[EX] Captura+ Vitrificacion de ovocitos GDL,4,21724.14,1,1
total,[EX] Captura+ Vitrificacion de ovocitos GDL,5,114355.13,5,5
total,[EX] Captura+ Vitrificacion de ovocitos GDL,6,68793.1,3,3
total,[EX] Captura+ Vitrificacion de ovocitos GDL,7,72413.79,3,3
total,[EX] Captura+ Vitrificacion de ovocitos GDL,8,42241.38,2,2
total,[EX] Desvitrificación CDMX,1,18913.79,3,3
total,[EX] Desvitrificación CDMX,2,36836.2,5,5
total,[EX] Desvitrificación CDMX,3,23793.09,3,3
total,[EX] Desvitrificación CDMX,4,7931.03,1,1
total,[EX] Desvitrificación CDMX,5,0.0,1,1
total,[EX] Desvitrificación CDMX,6,6751.45,1,1
total,[EX] Desvitrificación CDMX,7,7931.03,1,1
total,[EX] Desvitrificación CDMX,8,21340.99,5,5
total,[EX] Desvitrificación GDL,1,0.0,0,0
total,[EX] Desvitrificación GDL,2,5352.59,1,1
total,[EX] Desvitrificación GDL,3,24137.92,4,4
total,[EX] Desvitrificación GDL,4,24137.92,4,4
total,[EX] Desvitrificación GDL,5,12068.96,2,2
total,[EX] Desvitrificación GDL,6,54310.32,9,9
total,[EX] Desvitrificación GDL,7,18103.44,3,3
total,[EX] Desvitrificación GDL,8,59666.35,12,10
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",1,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",2,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",3,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",4,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",5,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",6,19008.62,1,1
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",7,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco CDMX",8,21120.69,1,1
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",1,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",2,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",3,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",4,18103.45,1,1
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",5,18103.45,1,1
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",6,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",7,0.0,0,0
total,"[EX] Desvitrificación de óvulos congelados, Fertilización + Transferencia en fresco GDL",8,18103.45,1,1
total,[EX] Vitrificación,1,41206.9,7,7
total,[EX] Vitrificación,2,95837.55,16,16
total,[EX] Vitrificación,3,129655.14,19,19
total,[EX] Vitrificación,4,183709.46,28,28
total,[EX] Vitrificación,5,170528.64,25,25
total,[EX] Vitrificación,6,126215.63,19,19
total,[EX] Vitrificación,7,104784.47,18,18
total,[EX] Vitrificación,8,173729.75,34,30
total,Check up ginecologico,1,0.0,0,0
total,Check up ginecologico,2,0.0,0,0
total,Check up ginecologico,3,0.0,0,0
total,Check up ginecologico,4,3448.28,2,2
total,Check up ginecologico,5,61120.61,49,47
total,Check up ginecologico,6,56896.44,54,48
total,Check up ginecologico,7,47844.76,36,36
total,Check up ginecologico,8,54142.2,61,61
total,Check up Integral,1,0.0,0,0
total,Check up Integral,2,0.0,0,0
total,Check up Integral,3,0.0,0,0
total,Check up Integral,4,0.0,0,0
total,Check up Integral,5,0.0,0,0
total,Check up Integral,6,0.0,0,0
total,Check up Integral,7,0.0,0,0
total,Check up Integral,8,9051.72,5,3
total,check up integral,1,0.0,0,0
total,check up integral,2,0.0,0,0
total,check up integral,3,0.0,0,0
total,check up integral,4,0.0,0,0
total,check up integral,5,0.0,0,0
total,check up integral,6,0.0,0,0
total,check up integral,7,0.0,0,0
total,check up integral,8,6034.48,2,2
total,Consulta primera vez SOP,1,0.0,0,0
total,Consulta primera vez SOP,2,0.0,0,0
total,Consulta primera vez SOP,3,0.0,0,0
total,Consulta primera vez SOP,4,1551.72,1,1
total,Consulta primera vez SOP,5,15517.2,10,10
total,Consulta primera vez SOP,6,1551.72,1,1
total,Consulta primera vez SOP,7,14482.72,16,10
total,Consulta primera vez SOP,8,42413.68,38,30
total,Colocacion DIU Mirena [Consultorio],1,0.0,0,0
total,Colocacion DIU Mirena [Consultorio],2,0.0,0,0
total,Colocacion DIU Mirena [Consultorio],3,0.0,0,0
total,Colocacion DIU Mirena [Consultorio],4,6465.52,1,1
total,Colocacion DIU Mirena [Consultorio],5,6465.52,1,1
total,Colocacion DIU Mirena [Consultorio],6,6465.52,1,1
total,Colocacion DIU Mirena [Consultorio],7,6465.52,1,1
total,Colocacion DIU Mirena [Consultorio],8,12284.49,2,2
total,Colocacion DIU PLATA,1,0.0,0,0
total,Colocacion DIU PLATA,2,0.0,0,0
total,Colocacion DIU PLATA,3,3017.24,1,1
total,Colocacion DIU PLATA,4,0.0,0,0
total,Colocacion DIU PLATA,5,0.0,0,0
total,Colocacion DIU PLATA,6,0.0,0,0
total,Colocacion DIU PLATA,7,3017.24,1,1
total,Colocacion DIU PLATA,8,0.0,0,0
total,Consulta obstetricia,1,0.0,0,0
total,Consulta obstetricia,2,0.0,0,0
total,Consulta obstetricia,3,0.0,0,0
total,Consulta obstetricia,4,0.0,0,0
total,Consulta obstetricia,5,0.0,0,0
total,Consulta obstetricia,6,1293.1,1,1
total,Consulta obstetricia,7,0.0,0,0
total,Consulta obstetricia,8,7758.6,7,7
total,Cita primera vez IPS,1,0.0,0,0
total,Cita primera vez IPS,2,5172.42,6,6
total,Cita primera vez IPS,3,1724.14,2,2
total,Cita primera vez IPS,4,3448.28,3,4
total,Cita primera vez IPS,5,1724.14,2,2
total,Cita primera vez IPS,6,3448.28,4,4
total,Cita primera vez IPS,7,2586.21,3,3
total,Cita primera vez IPS,8,8620.7,12,12
total,Consulta de primera vez,1,0.0,0,0
total,Consulta de primera vez,2,0.0,0,0
total,Consulta de primera vez,3,0.0,0,0
total,Consulta de primera vez,4,6724.15,8,8
total,Consulta de primera vez,5,59439.53,51,49
total,Consulta de primera vez,6,88371.43,93,89
total,Consulta de primera vez,7,67888.23,76,76
total,Consulta de primera vez,8,108706.76,168,156
total,Check up Fertilidad Hombres,1,0.0,0,0
total,Check up Fertilidad Hombres,2,0.0,0,0
total,Check up Fertilidad Hombres,3,0.0,0,0
total,Check up Fertilidad Hombres,4,0.0,0,0
total,Check up Fertilidad Hombres,5,1896.55,1,1
total,Check up Fertilidad Hombres,6,1896.55,1,1
total,Check up Fertilidad Hombres,7,1616.38,1,1
total,Check up Fertilidad Hombres,8,2155.17,1,1
total,Check up Fertilidad Hombres GDL,1,6465.51,3,3
total,Check up Fertilidad Hombres GDL,2,0.0,0,0
total,Check up Fertilidad Hombres GDL,3,4310.34,2,2
total,Check up Fertilidad Hombres GDL,4,2155.17,1,1
total,Check up Fertilidad Hombres GDL,5,5948.27,3,3
total,Check up Fertilidad Hombres GDL,6,4310.34,2,2
total,Check up Fertilidad Hombres GDL,7,10775.85,6,6
total,Check up Fertilidad Hombres GDL,8,8362.06,4,4
total,Check up Fertilidad Mujeres,1,0.0,0,0
total,Check up Fertilidad Mujeres,2,0.0,0,0
total,Check up Fertilidad Mujeres,3,0.0,0,0
total,Check up Fertilidad Mujeres,4,2931.04,2,2
total,Check up Fertilidad Mujeres,5,103275.85,60,60
total,Check up Fertilidad Mujeres,6,129879.21,73,73
total,Check up Fertilidad Mujeres,7,96660.27,58,58
total,Check up Fertilidad Mujeres,8,98180.95,57,55
total,Check up Fertilidad Parejas,1,0.0,0,0
total,Check up Fertilidad Parejas,2,0.0,0,0
total,Check up Fertilidad Parejas,3,0.0,0,0
total,Check up Fertilidad Parejas,4,8620.69,3,3
total,Check up Fertilidad Parejas,5,58017.22,19,19
total,Check up Fertilidad Parejas,6,87275.83,31,31
total,Check up Fertilidad Parejas,7,62241.35,21,21
total,Check up Fertilidad Parejas,8,89396.51,34,32
total,Consulta subsecuente,1,7241.36,5,5
total,Consulta subsecuente,2,7112.07,2,5
total,Consulta subsecuente,3,5689.64,4,4
total,Consulta subsecuente,4,4267.23,3,3
total,Consulta subsecuente,5,1422.41,1,1
total,Consulta subsecuente,6,1422.41,1,1
total,Consulta subsecuente,7,2844.82,2,2
total,Consulta subsecuente,8,0.0,0,0
total,Plática de resultados,1,1034.48,2,2
total,Plática de resultados,2,1551.72,3,3
total,Plática de resultados,3,517.24,1,1
total,Plática de resultados,4,1034.48,2,2
total,Plática de resultados,5,517.24,1,1
total,Plática de resultados,6,1034.48,2,2
total,Plática de resultados,7,2068.96,4,4
total,Plática de resultados,8,0.0,0,0
total,Uso de consultorio1hr con US,1,0.0,0,0
total,Uso de consultorio1hr con US,2,2629.3,4,5
total,Uso de consultorio1hr con US,3,2456.88,5,5
total,Uso de consultorio1hr con US,4,0.0,0,0
total,Uso de consultorio1hr con US,5,560.34,1,1
total,Uso de consultorio1hr con US,6,1896.54,6,4
total,Uso de consultorio1hr con US,7,2069.34,4,4
total,Uso de consultorio1hr con US,8,1681.02,3,3
total,ASPIRINA PROTEC 100MG 28 TAB,1,0.0,0,0
total,ASPIRINA PROTEC 100MG 28 TAB,2,6705.6,28,28
total,ASPIRINA PROTEC 100MG 28 TAB,3,18691.2,79,79
total,ASPIRINA PROTEC 100MG 28 TAB,4,16545.6,67,69
total,ASPIRINA PROTEC 100MG 28 TAB,5,15825.6,67,67
total,ASPIRINA PROTEC 100MG 28 TAB,6,14555.6,61,61
total,ASPIRINA PROTEC 100MG 28 TAB,7,15571.2,64,65
total,ASPIRINA PROTEC 100MG 28 TAB,8,11731.2,53,53
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),1,0.0,0,0
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),2,23329.98,14,23
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),3,65088.0,43,64
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),4,65088.0,46,64
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),5,45765.0,31,45
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),6,52884.0,37,52
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),7,64071.0,38,64
total,CUERPO AMARILLO FTE 6X2 50ML/2MG AMP (PROGESTERONA),8,56952.0,46,70
total,Ceftriaxona,1,0.0,0,0
total,Ceftriaxona,2,0.0,0,0
total,Ceftriaxona,3,0.0,0,0
total,Ceftriaxona,4,0.0,0,0
total,Ceftriaxona,5,0.0,0,0
total,Ceftriaxona,6,0.0,0,0
total,Ceftriaxona,7,0.0,0,0
total,Ceftriaxona,8,300.0,1,1
total,Cetrotide 0.25mg,1,382122.0,136,295
total,Cetrotide 0.25mg,2,336618.56,116,250
total,Cetrotide 0.25mg,3,321388.16,105,249
total,Cetrotide 0.25mg,4,287079.68,108,219
total,Cetrotide 0.25mg,5,380439.36,125,286
total,Cetrotide 0.25mg,6,268880.4,95,206
total,Cetrotide 0.25mg,7,287052.96,88,216
total,Cetrotide 0.25mg,8,300038.88,118,248
total,DUPHASTON 10 MG 20 TAB,1,0.0,0,0
total,DUPHASTON 10 MG 20 TAB,2,0.0,0,0
total,DUPHASTON 10 MG 20 TAB,3,0.0,0,0
total,DUPHASTON 10 MG 20 TAB,4,0.0,0,0
total,DUPHASTON 10 MG 20 TAB,5,0.0,0,0
total,DUPHASTON 10 MG 20 TAB,6,3750.0,4,5
total,DUPHASTON 10 MG 20 TAB,7,2250.0,2,3
total,DUPHASTON 10 MG 20 TAB,8,2250.0,2,3
total,GONAL-F PEN2.0 - 300IU,1,0.0,0,0
total,GONAL-F PEN2.0 - 300IU,2,40541.0,8,13
total,GONAL-F PEN2.0 - 300IU,3,102691.0,20,20
total,GONAL-F PEN2.0 - 300IU,4,149741.0,26,29
total,GONAL-F PEN2.0 - 300IU,5,165000.0,25,30
total,GONAL-F PEN2.0 - 300IU,6,104170.0,18,19
total,GONAL-F PEN2.0 - 300IU,7,125510.0,17,23
total,GONAL-F PEN2.0 - 300IU,8,121000.0,22,23
total,GONAL-F PEN2.0 - 900IU,1,0.0,0,0
total,GONAL-F PEN2.0 - 900IU,2,255240.0,15,20
total,GONAL-F PEN2.0 - 900IU,3,764954.28,51,61
total,GONAL-F PEN2.0 - 900IU,4,820442.28,53,65
total,GONAL-F PEN2.0 - 900IU,5,912093.0,60,67
total,GONAL-F PEN2.0 - 900IU,6,571662.0,35,42
total,GONAL-F PEN2.0 - 900IU,7,637455.0,41,47
total,GONAL-F PEN2.0 - 900IU,8,748293.0,45,56
total,Gonapeptyl Daily 0.1 (por ampolla),1,44621.0,46,102
total,Gonapeptyl Daily 0.1 (por ampolla),2,37516.0,40,83
total,Gonapeptyl Daily 0.1 (por ampolla),3,34352.0,41,78
total,Gonapeptyl Daily 0.1 (por ampolla),4,39808.0,43,89
total,Gonapeptyl Daily 0.1 (por ampolla),5,40742.4,42,87
total,Gonapeptyl Daily 0.1 (por ampolla),6,47414.4,42,99
total,Gonapeptyl Daily 0.1 (por ampolla),7,43987.2,39,93
total,Gonapeptyl Daily 0.1 (por ampolla),8,44390.4,49,105
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),1,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),2,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),3,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),4,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),5,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),6,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),7,0.0,0,0
total,LAB - RI WITNESS RFDI PATIENT ID CARDS 6-70-100/50 (PAQUETE 50 PZAS),8,431.03,1,1
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),1,0.0,0,0
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),2,828.0,2,2
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),3,2070.0,5,5
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),4,4140.0,10,10
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),5,3726.0,8,9
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),6,1656.0,4,4
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),7,828.0,3,3
total,LEVONORGESTREL/ ETINILESTRADIOL 0.15/0.03MG 21 TAB (MICROGYNON),8,2484.0,7,7
total,Letz 2.5mg,1,6600.0,13,13
total,Letz 2.5mg,2,8000.0,11,11
total,Letz 2.5mg,3,9600.0,12,12
total,Letz 2.5mg,4,2400.0,3,3
total,Letz 2.5mg,5,5600.0,7,7
total,Letz 2.5mg,6,5600.0,7,7
total,Letz 2.5mg,7,4000.0,5,5
total,Letz 2.5mg,8,16544.0,21,22
total,MOMENTS 50 MG 30 TABc,1,0.0,0,0
total,MOMENTS 50 MG 30 TABc,2,0.0,0,0
total,MOMENTS 50 MG 30 TABc,3,950.0,1,1
total,MOMENTS 50 MG 30 TABc,4,950.0,1,1
total,MOMENTS 50 MG 30 TABc,5,2850.0,3,3
total,MOMENTS 50 MG 30 TABc,6,0.0,0,0
total,MOMENTS 50 MG 30 TABc,7,950.0,1,1
total,MOMENTS 50 MG 30 TABc,8,1900.0,2,2
total,MYO D-CHIRO 40:1 (HOLIHERB),1,0.0,0,0
total,MYO D-CHIRO 40:1 (HOLIHERB),2,0.0,0,0
total,MYO D-CHIRO 40:1 (HOLIHERB),3,0.0,0,0
total,MYO D-CHIRO 40:1 (HOLIHERB),4,0.0,0,0
total,MYO D-CHIRO 40:1 (HOLIHERB),5,1731.73,2,2
total,MYO D-CHIRO 40:1 (HOLIHERB),6,2955.0,3,3
total,MYO D-CHIRO 40:1 (HOLIHERB),7,1970.0,2,2
total,MYO D-CHIRO 40:1 (HOLIHERB),8,0.0,0,0
total,Merapur 75 UI (por ampolla),1,419668.0,130,542
total,Merapur 75 UI (por ampolla),2,446091.16,140,563
total,Merapur 75 UI (por ampolla),3,358085.7,119,463
total,Merapur 75 UI (por ampolla),4,448203.92,128,570
total,Merapur 75 UI (por ampolla),5,553313.0,146,627
total,Merapur 75 UI (por ampolla),6,338182.2,91,386
total,Merapur 75 UI (por ampolla),7,446851.2,117,504
total,Merapur 75 UI (por ampolla),8,501799.8,122,584
total,NOCELE 30 CAPSULAS,1,0.0,0,0
total,NOCELE 30 CAPSULAS,2,0.0,0,0
total,NOCELE 30 CAPSULAS,3,0.0,0,0
total,NOCELE 30 CAPSULAS,4,0.0,0,0
total,NOCELE 30 CAPSULAS,5,0.0,0,0
total,NOCELE 30 CAPSULAS,6,0.0,0,0
total,NOCELE 30 CAPSULAS,7,0.0,0,0
total,NOCELE 30 CAPSULAS,8,1500.0,5,5
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),1,0.0,0,0
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),2,5400.0,4,6
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),3,14400.0,8,17
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),4,9900.0,11,12
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),5,5400.0,6,6
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),6,9000.0,9,10
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),7,13500.0,14,16
total,OESTROGEL .0.06 / 100 G (ESTRADIOL EN GEL),8,4500.0,5,6
total,OGESTAN ANDRACTIV 30 CAPSULAS,1,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,2,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,3,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,4,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,5,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,6,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,7,0.0,0,0
total,OGESTAN ANDRACTIV 30 CAPSULAS,8,500.0,1,1
total,OMEGA 3 DE 90 CÁPS (MATTER),1,0.0,0,0
total,OMEGA 3 DE 90 CÁPS (MATTER),2,0.0,0,0
total,OMEGA 3 DE 90 CÁPS (MATTER),3,1120.69,1,1
total,OMEGA 3 DE 90 CÁPS (MATTER),4,1120.69,1,1
total,OMEGA 3 DE 90 CÁPS (MATTER),5,1456.9,2,2
total,OMEGA 3 DE 90 CÁPS (MATTER),6,0.0,0,0
total,OMEGA 3 DE 90 CÁPS (MATTER),7,1120.69,1,1
total,OMEGA 3 DE 90 CÁPS (MATTER),8,0.0,0,0
total,OVIDREL F-PEN 250MCG - PLUMAS,1,0.0,0,0
total,OVIDREL F-PEN 250MCG - PLUMAS,2,43137.0,17,21
total,OVIDREL F-PEN 250MCG - PLUMAS,3,77811.0,38,38
total,OVIDREL F-PEN 250MCG - PLUMAS,4,68531.0,33,33
total,OVIDREL F-PEN 250MCG - PLUMAS,5,98559.0,40,42
total,OVIDREL F-PEN 250MCG - PLUMAS,6,75082.5,32,32
total,OVIDREL F-PEN 250MCG - PLUMAS,7,88305.95,37,38
total,OVIDREL F-PEN 250MCG - PLUMAS,8,122764.0,55,56
total,PERGOVERIS PEN 300/150IU,1,0.0,0,0
total,PERGOVERIS PEN 300/150IU,2,0.0,0,0
total,PERGOVERIS PEN 300/150IU,3,21532.0,4,4
total,PERGOVERIS PEN 300/150IU,4,16616.0,3,3
total,PERGOVERIS PEN 300/150IU,5,23400.0,3,4
total,PERGOVERIS PEN 300/150IU,6,27650.0,4,5
total,PERGOVERIS PEN 300/150IU,7,17550.0,2,3
total,PERGOVERIS PEN 300/150IU,8,0.0,0,0
total,PERGOVERIS PEN 450/225IU,1,0.0,0,0
total,PERGOVERIS PEN 450/225IU,2,0.0,0,0
